Node	Weight_1	Weight_2	Weight_3	Query_1	Query_2	Query_3
Psmd3	0.0010001785780798227	0.001000723729385288	0.0011870150925695879	False	False	False
Klf4	0.0010001794924074786	0.0013907028596050115	0.01688656392194335	False	False	False
Upk1b	0.001002728246882738	0.0010468496559187758	0.07630342420756872	False	False	False
Rala	0.0010000245320328457	0.0010016291048275242	0.0030013867309188914	False	False	False
Chodl	0.0010005092622243103	0.0010239085939488868	0.0010196861582125903	False	False	False
Derl1	0.001000020035065154	0.0010024635347325574	0.007615641473729909	False	False	False
Cdc42	0.0010000892695597341	0.001004519988969269	0.015942646751137615	False	False	False
Amfr	0.0010000586699320832	0.0010009924445492425	0.001060589423344002	False	False	False
Ttc4	0.0010002683683443191	0.0010086650414788533	0.004208924774374139	False	False	False
Edf1	0.0010000526321681349	0.0010058209513786377	0.01659255046534716	False	False	False
Uba5	0.001000132403719689	0.0010005008522155233	0.005810412833245274	False	False	False
Syne1	0.0010001922165941565	0.0012018990111014535	0.025767257553835715	False	False	False
Dolk	0.0010000144712534553	0.0013249781233734257	0.03047569022914017	False	False	False
Amer2	0.0010000512513430365	0.001002986736422748	0.0010756899554377895	False	False	False
Cbln1	0.0010001455641098656	0.0035709725410440875	0.025206222173255747	False	False	False
Sdc3	0.001000264744644257	0.009533138794994855	0.017397682057947783	False	False	False
Diexf	0.0010000440487170905	0.0010016995132189753	0.0016933692323819484	False	False	False
Ssna1	0.001000158106744029	0.0010081642375535133	0.0034338481595876332	False	False	False
Pkp4	0.0010001720253262159	0.0010062064321729413	0.001999303558397024	False	False	False
Ntpcr	0.0010004460891983443	0.0010042702364366164	0.001202961651357493	False	False	False
Ly9	0.0010002270830685694	0.0010233019696161338	0.0077156673464384585	False	False	False
Abr	0.001000269323268718	0.001238423611600262	0.001592700131109715	False	False	False
Cblb	0.0010000936702847765	0.0010079459821882753	0.001043136791489756	False	False	False
Ufc1	0.0010002286421500362	0.0010065808480670085	0.007412671242029748	False	False	False
Dkkl1	0.0010018285032775054	0.001048171848247774	0.03434570119857386	False	False	False
Hfe	0.0010003787024264218	0.0046652545935874715	0.05702882978829668	False	False	False
Gata4	0.0010036769520778718	0.0034060886087612695	0.06075812428186576	False	False	False
Psmd4	0.0010000270164015434	0.0010052230674160475	0.0018169218530572438	False	False	False
Trpm7	0.0010000270446726813	0.0010031478147631433	0.004268867946044546	False	False	False
Sin3a	0.0010003249205851868	0.0010046285510290345	0.0010059475395339972	False	False	False
Ctcfl	0.0010004393907522588	0.0010430598292821345	0.004274473442063944	False	False	False
Morn2	0.001000310171802912	0.0018017512861349138	0.011454793988741614	False	False	False
Agfg1	0.0010000702588708775	0.0010024162608371881	0.010342673537140669	False	False	False
Plod1	0.001000327412681928	0.0033896165349880125	0.033839263478938425	False	False	False
Gnb5	0.0010000871051467001	0.0010054247726039838	0.004232619705529184	False	False	False
Il2rg	0.0010015946528989504	0.0010214278905930445	0.009994623525252204	False	False	False
Cdc5l	0.0010000201891682224	0.001006270336962937	0.002845758109130737	False	False	False
Glmp	0.001000209719004116	0.0010071684595926978	0.01055175955569666	False	False	False
Akap3	0.0010006637661508942	0.0010440674873992482	0.004057141862321856	False	False	False
Fabp5	0.0010000442478409997	0.0010045394236862075	0.0029202455022071454	False	False	False
E4f1	0.0010002270328108897	0.0010000813126873132	0.010107729913272325	False	False	False
Rbm4	0.0010002747896335935	0.0010021640951175868	0.0014463868921900554	False	False	False
Ckap4	0.0010000038630470184	0.0010033412805403289	0.010703401106804213	False	False	False
Barx2	0.0010000713194045156	0.0010183902593725394	0.001160108105197833	False	False	False
Pkn1	0.001000139271609518	0.001006693392500075	0.009546597413318782	False	False	False
Tapt1	0.0010000848208276177	0.0010085484566569995	0.007974895369434585	False	False	False
Rag1	0.0010008519886720239	0.005926779752492861	0.006958646220203452	False	False	False
Larp1	0.0010001440570411343	0.00397410704499828	0.001001179447087281	False	False	False
Reep3	0.0010004003574611913	0.0010074832550492699	0.005444706484749852	False	False	False
Tinf2	0.0010002502802549155	0.0010021174995031089	0.0025327229116623336	False	False	False
Clip3	0.0010000419737769685	0.003315973282709096	0.002719323576922082	False	False	False
Sun3	0.0010004262383965232	0.0010676094192680675	0.015309279415491192	False	False	False
Myh14	0.0010000563377282744	0.0010072909174629982	0.012729868836324754	False	False	False
Btg3	0.001000055034880042	0.0010243321319726563	0.01069857899509584	False	False	False
Blmh	0.0010000548029352127	0.0010028975801698809	0.005016691844351792	False	False	False
Hspb2	0.0010006028134858203	0.0010097851263579404	0.0030129010372835696	False	False	False
Pdk3	0.0010001070237327708	0.0010043760077217314	0.0055443511140304495	False	False	False
Med7	0.0010000844899716737	0.0010063233780327043	0.0011576375106445477	False	False	False
Cer1	0.0010011267927311617	0.0010138156074010662	0.0017699853090557983	False	False	False
Tanc2	0.0010001086580409305	0.001005712989244117	0.01100398800172548	False	False	False
Six6	0.00100023282890884	0.0010277913744137636	0.0010205746027063208	False	False	False
Wnt6	0.0010004843549758103	0.0010127713845939539	0.008106307677465337	False	False	False
Rbpms	0.001000313783650626	0.0021666194797807484	0.007430935513373458	False	False	False
Fem1b	0.001000009973999057	0.001000605125283327	0.0010010968543813878	False	False	False
Top2a	0.0010015091670998576	0.0010517738913340391	0.04551071519963386	False	False	False
Arpc2	0.0010001244171503867	0.0010015995305819726	0.0010092376358023039	False	False	False
Palm3	0.0010001171427230194	0.0011165639975646738	0.0027438442975568924	False	False	False
Wnk1	0.0010000539398272068	0.0010032532442292648	0.003501311268344039	False	False	False
Txlna	0.0010002621143478264	0.0010061311073962234	0.0011033115818389954	False	False	False
Akap9	0.001000046170734005	0.0011450704285239934	0.002063018112707455	False	False	False
Trnp1	0.0010000526949151647	0.0010021629043602848	0.005475247886517536	False	False	False
Xpa	0.001000027476943568	0.0010018095448309202	0.006215935829777552	False	False	False
Rims3	0.0010002342574756812	0.0021088129987868716	0.0011232754816123819	False	False	False
Itm2c	0.0010000162760742122	0.0010037703984492965	0.002255632462512944	False	False	False
Pcgf1	0.0010004618768714375	0.001007922908040457	0.033827988011315646	False	False	False
Gsk3b	0.001000053400253668	0.0015996233884803712	0.0029911450370128435	False	False	False
Gpt	0.0010010302219322063	0.0010012546581471351	0.022862626550140455	False	False	False
Cryab	0.0010005510208053912	0.001000072652184297	0.029417012707308825	False	False	False
Acd	0.0010002422001800936	0.001007806418210348	0.0010002484317353684	False	False	False
Lsp1	0.0010007901571679795	0.003534724048859173	0.05728964475344764	False	False	False
Dkk3	0.0010001703344178691	0.005672096702267018	0.0010631784101536859	False	False	False
Sdk2	0.0010002637301918672	0.0010040016697798802	0.003826356580153179	False	False	False
Npas1	0.001000130541570282	0.0010204235620275928	0.011336533230802994	False	False	False
Acvr1	0.001000035706706528	0.0010009304479532302	0.005290327547030861	False	False	False
Ddi2	0.0010000033700690767	0.001005047533628942	0.0013522475227364511	False	False	False
Kif15	0.0010001664453901484	0.0010145103866662922	0.10257114409582074	False	False	False
Sumf1	0.0010002046878248986	0.0010066959309905491	0.0015963457196034188	False	False	False
Cpsf6	0.00100032376461173	0.0010007113629542622	0.0011751707502105956	False	False	False
Cnot1	0.0010000266253106678	0.0010008399666579053	0.002197874599921772	False	False	False
Cd33	0.0010011780348390517	0.0010174685337009614	0.011384316470316468	False	False	False
Wdr3	0.0010005215550474048	0.001006181472456376	0.002434896687155532	False	False	False
Actb	0.0010000035154790327	0.0010034097360396388	0.008635224671482856	False	False	False
Gfpt2	0.0010014700979292788	0.0010049500611017147	0.0023982635021240492	False	False	False
Rora	0.0010004200400423342	0.003485992740380298	0.0012711620772737449	False	False	False
Dgka	0.0010003423126108014	0.0012535801880443182	0.04621386164416009	False	False	False
Ddx18	0.0010003323572940663	0.0012109805183600265	0.001123535258872844	False	False	False
Lmnb1	0.0010000498352766383	0.0010122532629355178	0.0012810259477330785	False	False	False
Erf	0.001000209546401353	0.001000939223554472	0.021325049839244225	False	False	False
Rragd	0.0010000426206443677	0.001002341973987125	0.0010225296152779199	False	False	False
Kcnc1	0.0010000014909393447	0.002906194401247014	0.005422679143274842	False	False	False
Kank2	0.001000046651691851	0.0016208142815249426	0.01947121298145118	False	False	False
Btg2	0.001000832251018216	0.0010140338486862757	0.0019703961641672684	False	False	False
Hes5	0.0010006907639226795	0.00602386595047942	0.11585437465408406	False	False	False
Ephb1	0.0010005149370547314	0.0013536386587551105	0.0037157481598217084	False	False	False
Pcgf5	0.0010006185452175159	0.001003593251351374	0.0010316892502934823	False	False	False
Gmeb1	0.001000334033272941	0.0010001234778853078	0.0011530548770550516	False	False	False
Naf1	0.001000383667497889	0.0012507792665626166	0.011815615944426396	False	False	False
Smyd2	0.0010000917459979382	0.0010062902777877825	0.02452050678772836	False	False	False
Akt2	0.0010002216779254338	0.0018798314137886537	0.0019169337143458347	False	False	False
Pias2	0.0010001749511742756	0.0015887503750858303	0.021506855587730613	False	False	False
Sgcz	0.0010003637425259227	0.001000885395611714	0.0019857478315589727	False	False	False
Mafa	0.00100024185597808	0.0010026189052656773	0.0010101177147018594	False	False	False
Capg	0.0010005989791006587	0.0018055326509659084	0.00226825258645986	False	False	False
Dnal1	0.0010002939824757192	0.0010013935442274985	0.001488370026197298	False	False	False
Gpx4	0.0010002751926033472	0.0013758346537867986	0.013586093628701324	False	False	False
Psmg3	0.0010003375584834583	0.0010017656434788062	0.0012118115914690286	False	False	False
Il3ra	0.001001486408584147	0.0026764530867083355	0.053485488197139545	False	False	False
Wdr91	0.0010002849422014717	0.0010028284397341225	0.002847972535170204	False	False	False
Rcor2	0.0010002468356847094	0.0010128450497718581	0.013486660788805102	False	False	False
Cdc6	0.0010019414547933123	0.0010074803099426252	0.011509083630630204	False	False	False
Tacc2	0.0010000163047669311	0.0010024710768635216	0.0066837412700933	False	False	False
Bmp4	0.0010005006357988039	0.003165298020581247	0.02446577981293633	False	False	False
Pcgf6	0.0010002202749414075	0.0010010140696348135	0.0018437529317687981	False	False	False
Prdm1	0.001000463838928581	0.0010232192695130743	0.007344831970510492	False	False	False
Tiprl	0.0010001958179310134	0.0010018236187393163	0.0014885988529745938	False	False	False
Hic1	0.001000080304594326	0.0010008827035166853	0.1446327328137613	False	False	False
Nrip1	0.0010001435085448	0.003056131289405575	0.010523037364857043	False	False	False
Pum2	0.0010000557003482292	0.0010001986053229661	0.0014046836327812843	False	False	False
Dmbx1	0.0010016619475663126	0.0010382164369478254	0.003322799881553382	False	False	False
Trpv2	0.0010000291840342604	0.0010022220958855752	0.0022559543179335663	False	False	False
Ptk7	0.0010000162437861877	0.0011412700142037664	0.0010385846503812477	False	False	False
Ebpl	0.0010001753512221437	0.0010039281887884396	0.001156675461213705	False	False	False
Pml	0.03192211728671613	0.0011920657446663169	0.0030273366360734307	False	False	False
Loxl4	0.0014992187552764556	0.29162978390966465	0.0010004518032245744	False	True	False
Rtkn	0.0010001009852054347	0.0010060649621482522	0.0027239458753267535	False	False	False
Cpt2	0.0010000525751670231	0.0010066394058941175	0.01319285575363826	False	False	False
Sash3	0.0013589752250983875	0.013653043200339839	0.015821327059619472	False	False	False
Ddx6	0.0010000434045400472	0.0010021195692299274	0.0010000506301132632	False	False	False
Unc5c	0.0010004897941872585	0.0010097805230489716	0.01814304665221637	False	False	False
Snrpa	0.0010002468768440028	0.0024920088226753987	0.01624286458249928	False	False	False
Ide	0.0010002005020551354	0.001633816749801583	0.019670975561871938	False	False	False
Hace1	0.0010004745078563283	0.0010012813538910251	0.002125519779101226	False	False	False
Taok1	0.0010000104110127574	0.0032168307694417277	0.0013224840356728359	False	False	False
Epm2a	0.0010000370907760458	0.0010003874902313466	0.005995844057065541	False	False	False
Akip1	0.0010007313161443658	0.0010013698498411545	0.005807314226944413	False	False	False
Anxa2	0.00100006402760393	0.001003867875164427	0.008257210735439016	False	False	False
Vamp5	0.0010005788742642567	0.0014272406446660941	0.007923027759275246	False	False	False
Itk	0.0010014327038305345	0.0010296080491921326	0.0015299310839372586	False	False	False
Ascc2	0.0010000384715463401	0.0010037208459136332	0.001386290198619656	False	False	False
Clic1	0.0010001565113220952	0.0010003313126462677	0.02116603563256606	False	False	False
Vps18	0.0010001094296932928	0.0010020431262805713	0.0011240094122119816	False	False	False
Celf1	0.001000099230270164	0.0010008672883842899	0.003526738140081447	False	False	False
Gps2	0.0010003327775299487	0.0010034896370541438	0.0035072733587310397	False	False	False
Ptgr2	0.0010000313181213628	0.0037367021395328616	0.0012169566621344848	False	False	False
Sesn3	0.0010000290115206557	0.0010092184582514633	0.009948181942616815	False	False	False
Lamp2	0.0010001218606734714	0.004476840151489364	0.0032723731211906693	False	False	False
Limd1	0.0010004629788215747	0.0010041603900480822	0.0012765915789057821	False	False	False
Zmym2	0.001000249905004397	0.0010028047664822942	0.001027824524675684	False	False	False
Nlrp3	0.0010017413675090898	0.001032292835292519	0.09299734286247889	False	False	False
Hook3	0.0010000589614361554	0.0010033817388370844	0.00920836516727612	False	False	False
Adrb2	0.0010006499746583691	0.004968622410831516	0.06458752287413999	False	False	False
Orc3	0.0010000540820064433	0.0010024687724095665	0.0010004315318424544	False	False	False
Lama1	0.0010006650421945642	0.0010147227247048933	0.0010389708363587478	False	False	False
Kif1b	0.0010000926981742642	0.0018814685887731507	0.007948267611679067	False	False	False
Cenpp	0.001000151852292381	0.0010291846164528857	0.01553856928015961	False	False	False
Als2	0.0010000827782566048	0.0010041651756659733	0.0012425953440410769	False	False	False
Acsl1	0.0010000422420230989	0.0010047181942841844	0.0010121148418696351	False	False	False
Rock2	0.0010001550507532082	0.0010022197980903745	0.001770479530441808	False	False	False
