source	target	Weight_1>2	Weight_2>3
Dclk1	Dclk1	0.007689800939185096	0.009756090312057717
Wasl	Wasl	0.001997367151864531	0.0038731274756174682
Erh	Erh	0.001998684848513882	0.006706177488299744
Itch	Itch	0.0019977915621400034	0.0020102538100496953
Oasl2	Oasl2	0.4827438871735325	0.31966967808109537
Spag1	Spag1	0.0020138691264512563	0.038105598342615545
Saal1	Saal1	0.0020113614138831805	0.002126328908573622
Stox2	Stox2	0.001997668102108827	0.00201887566495488
Stk31	Stk31	0.0020175697982831903	0.16323522218765354
Pcgf2	Pcgf2	0.001998109979572043	0.041063282421152175
Kctd6	Kctd6	0.0020014767786107235	0.03398171028230371
Tssk4	Tssk4	0.002039944998278641	0.016333342906329755
Ank3	Ank3	0.004109128247048888	0.02206817399577256
Rap1b	Rap1b	0.005117296323528732	0.006334222468206361
Suox	Suox	0.0020017494283035833	0.016820949825799354
Calr	Calr	0.0023720235545455696	0.04084014032486422
Foxo4	Foxo4	0.002004683156280346	0.006231849137976059
Psd2	Psd2	0.0020276776441066633	0.0023395476022431607
Cd3e	Cd3e	0.0020075930908280033	0.004516370758004483
Tbx1	Tbx1	0.0020101525541947993	0.0021959161887060686
Acad9	Acad9	0.001996691562021697	0.0020511708421592466
Ampd2	Ampd2	0.004292331058717896	0.0045507855988712815
Dzip3	Dzip3	0.001999211081838523	0.0026631803638868853
Neo1	Neo1	0.0020038843576184106	0.0051238063741949535
Icam5	Icam5	0.0019999970572339037	0.004815855230051752
Tsnax	Tsnax	0.0019996471466604206	0.002051883637468873
Tbx18	Tbx18	0.002746626123662	0.004694632362245558
Bicd1	Bicd1	0.002392196047192733	0.03225500101478014
Ecel1	Ecel1	0.005528778127442956	0.1018022510775523
Smc5	Smc5	0.003212274451817353	0.01291181660938162
Htr5b	Htr5b	0.002013781541288893	0.0023813936473514167
Grip1	Grip1	0.0020012254455134037	0.0028543091465477377
Bean1	Bean1	0.002003217395377893	0.003781210897976536
Srsf1	Srsf1	0.002000414740250987	0.0033977267290560783
Sp3	Sp3	0.0020007893682687443	0.0026436037338628815
Lrfn1	Lrfn1	0.0020033500410157703	0.0037144663715830053
Plod2	Plod2	0.002838670957446947	0.01550921944706011
Rab5a	Rab5a	0.0019991082430269314	0.009341532092804063
Esrp2	Esrp2	0.0020232808876163187	0.07230758219388256
Rgs16	Rgs16	0.04872708099671879	0.05355668387616218
Casp9	Casp9	0.00200267168195011	0.004429934471030879
Cpne3	Cpne3	0.0020002596929218994	0.002280320012289783
Pten	Pten	0.0019981466857757106	0.005876997185913739
Atf5	Atf5	0.0021773135034454756	0.0077875243706305415
Klf13	Klf13	0.014878989583761684	0.014885322275758553
Rtf1	Rtf1	0.0020045387412986346	0.0025284728630665357
Tlx3	Tlx3	0.001998685640720668	0.0031212622658879064
Bfsp2	Bfsp2	0.0020095100804454536	0.014817480789982044
Bnc2	Bnc2	0.002363793026131264	0.0028862496911347606
Rab3d	Rab3d	0.0020012545988117194	0.022954915973201664
Cd27	Cd27	0.002015338467100703	0.003443168121077003
Pacs2	Pacs2	0.0022805019010370816	0.006434685307287837
Syt9	Syt9	0.0020002737413290493	0.012263506437582604
Sh2b3	Sh2b3	0.002456240825555533	0.0025722158268151776
Il1r1	Il1r1	0.0022880309279863153	0.01140651103611956
Igf1r	Igf1r	0.0019988268700966206	0.02386470745847879
Grasp	Grasp	0.00232128035838539	0.00346178864673023
Snx18	Snx18	0.0020009868536993406	0.013073835194496116
Myh10	Myh10	0.001996446972157247	0.004820869542248084
Setx	Setx	0.012664190700958743	0.027071264506891467
Pparg	Pparg	0.001998586182792151	0.007027329973555526
Rab13	Rab13	0.0020091813164293884	0.0023216094433385665
Gfra3	Gfra3	0.0020013345872689006	0.010407486603829346
Prdm8	Prdm8	0.0019994412736846585	0.004296577589344616
Ly6a	Ly6a	0.19904411895831384	0.04442562902809405
Hsbp1	Hsbp1	0.0019972905633725883	0.009880778369551525
Rel	Rel	0.012150440540480896	0.021174194981705547
Fkbp8	Fkbp8	0.002002245488727346	0.0028859881201705696
Fgr	Fgr	0.003506790060697384	0.09603076655886565
Cnst	Cnst	0.003981384478039894	0.02413863869678715
Nlrp6	Nlrp6	0.002026317247620102	0.003269474695292977
Kdm3a	Kdm3a	0.0021777987588514434	0.005896057976321329
Raf1	Raf1	0.001999906808402287	0.00561145370672208
Rbx1	Rbx1	0.001999535068538948	0.013986901530654208
Ascc1	Ascc1	0.002004300840369597	0.008472583769246922
Ubn2	Ubn2	0.00199953533382311	0.013498404415580307
Srsf3	Srsf3	0.0019981388405034125	0.0020249150007876624
Rlbp1	Rlbp1	0.12085808889323409	0.15239475313373554
Taf10	Taf10	0.0020018169580190747	0.024121964470506414
Eif3h	Eif3h	0.002001669502878536	0.002440754911137923
Acot2	Acot2	0.0026185952192529574	0.0035877133229975052
Sin3b	Sin3b	0.001998478561887377	0.002178131043565037
Tinf2	Tinf2	0.0019983663154358416	0.0035223893270284043
Rab35	Rab35	0.001999738722163226	0.0022440139772227055
Pcbp2	Pcbp2	0.0019999715170472407	0.0030544980366000816
Ccdc9	Ccdc9	0.0020039289152200966	0.01077108159639708
Cblb	Cblb	0.0020040155098650717	0.002046884444254711
Fgfr3	Fgfr3	0.0020027326638585286	0.017438934218494753
Gars	Gars	0.001996728982778442	0.0045423751900535315
Pcgf6	Pcgf6	0.001997237404488087	0.002836697258649234
Nlrc5	Nlrc5	0.028260932209694837	0.009874395798414393
Sprtn	Sprtn	0.0019980345840238584	0.002944055108882921
Hira	Hira	0.00200028422692721	0.003126190493579368
Rgs9	Rgs9	0.003364615630727764	0.0036487391793970487
Mdfic	Mdfic	0.005575220646860909	0.00962709482455864
Asic1	Asic1	0.0020001896825399715	0.004270844935204665
Ktn1	Ktn1	0.002004507202154709	0.007568762113228115
Mepce	Mepce	0.0021750791074693797	0.0022093980204367716
Socs6	Socs6	0.002006292716745869	0.0026319615044133886
Asb5	Asb5	0.01681035404942334	0.023291777730586993
Acadm	Acadm	0.0029206119459579964	0.0035105800049596604
Barx2	Barx2	0.002014395598656709	0.0021737628258093828
Pilra	Pilra	0.0020205615522848604	0.0020355557858385684
Ahr	Ahr	0.0019968357967428104	0.002723606706232934
Ptk7	Ptk7	0.002136710948199278	0.002175113233856192
E2f3	E2f3	0.004818679664446975	0.0055735453123043335
Srprb	Srprb	0.00222740009384165	0.017619768342059004
Arsb	Arsb	0.0020027766638017466	0.008722120834336777
Arnt	Arnt	0.0019995114464240226	0.043049261367218726
Pcgf5	Pcgf5	0.0020002029661885224	0.0020311485405620083
Dclk2	Dclk2	0.0029409907994400685	0.0036660431529028682
Pdxk	Pdxk	0.0020001548729498752	0.002127171063279684
Ap1m1	Ap1m1	0.001996761755038284	0.003205393665457637
Nvl	Nvl	0.0019973303025208338	0.007561531969045235
Musk	Musk	0.004895593616881355	0.008230060195907706
Safb2	Safb2	0.0023051379840690117	0.05274664144209845
Pccb	Pccb	0.0020031271780783884	0.002812173637288482
Grap	Grap	0.001999889797234989	0.007643910399928812
Tdrd9	Tdrd9	0.0020292325694621937	0.014032084069176257
Bfsp1	Bfsp1	0.002002900871827575	0.01993446997801534
Prdx1	Prdx1	0.0020022645524756686	0.002686197655059744
Coprs	Coprs	0.002001080693458341	0.008825577293732923
Zmat3	Zmat3	0.0019979798939325348	0.002288990397971893
Rhoj	Rhoj	0.039512494928510195	0.04665568410200384
Nup35	Nup35	0.001997902360151641	0.0020307447598409724
Ptprd	Ptprd	0.0020016966264776947	0.01596841582983796
Abcd2	Abcd2	0.0020019131560855825	0.0036986052061508826
Trpc5	Trpc5	0.0030131597663893496	0.004367335517191787
Nfkb1	Nfkb1	0.0019965501618446316	0.0019965456817108325
Irak4	Irak4	0.0019996261629613116	0.021717278412509988
Spcs2	Spcs2	0.002001736105013907	0.0021370717810550474
Siah2	Siah2	0.0026643901385513943	0.00712582217230357
Aqp1	Aqp1	0.0020075938138615847	0.00506790622912339
Bub1	Bub1	0.007320002257966805	0.01394686724801198
Cd36	Cd36	0.0020081886056380997	0.05110742138405888
Braf	Braf	0.0020017373029459873	0.008320527478191309
Pebp1	Pebp1	0.002003890106767477	0.002661500925175823
S100b	S100b	0.0020013767718055947	0.00397065307340029
Ampd3	Ampd3	0.005874052394226953	0.015535952013331113
Kctd9	Kctd9	0.00199901105170212	0.003955115706747239
Rftn1	Rftn1	0.002027167160948866	0.0021592761154470503
Fbln2	Fbln2	0.003027637627792479	0.016459323588494595
Atrx	Atrx	0.00199723367335605	0.017339421785950705
Cpne2	Cpne2	0.002001384898896902	0.002049870892050077
Ntf3	Ntf3	0.002052931776744106	0.022838974613622665
Acly	Acly	0.002000039421051936	0.0027156154536162854
Sox9	Sox9	0.002016995373267466	0.0021754268780076933
Lrp1	Lrp1	0.002008236328908066	0.007949233052134737
Dgkz	Dgkz	0.001997233336257952	0.005930664022457527
Wdr92	Wdr92	0.002014398449850258	0.007126538979332593
Fscn1	Fscn1	0.0020050565581842183	0.04615853360031753
Runx2	Runx2	0.009083774296105955	0.0209889926496717
Mybph	Mybph	0.0023726711725713273	0.002374831181080866
Ccl2	Ccl2	0.023986552430891605	0.023988664611026368
Armc6	Armc6	0.0020005778510567675	0.00393893627645233
Prrc1	Prrc1	0.0020013439836475398	0.0035742714510220534
Tpr	Tpr	0.0019982381014003753	0.008464792275645602
Bag2	Bag2	0.001998295357308	0.0038397016513976117
Prdx3	Prdx3	0.00199660415844755	0.0028790549711139035
Dab2	Dab2	0.00247564872900496	0.0032016654560324
Lnx1	Lnx1	0.002001795622049562	0.00205223479619126
Rc3h1	Rc3h1	0.0019974212295139878	0.0039700521865091406
Derl1	Derl1	0.001998481643142776	0.008544467886971115
Bmper	Bmper	0.0020030402253460623	0.004166786986913739
Slit3	Slit3	0.0020128319418092266	0.009840497196584301
Myct1	Myct1	0.002000804151302929	0.01000569852561366
Ncoa7	Ncoa7	0.00199680158662586	0.01645544108334357
Mxra8	Mxra8	0.002003357523617607	0.002660294253381988
Acvr1	Acvr1	0.0019969702847081956	0.006251925518581272
Cntn6	Cntn6	0.002382372061012906	0.02011935713480444
Btbd1	Btbd1	0.002000962564305682	0.0034903420923199703
Tssk2	Tssk2	0.0021313629986848747	0.002594131396939846
Ift27	Ift27	0.0019994628087078845	0.002125544097226226
Twf1	Twf1	0.0020023373450954486	0.002274416068976132
Pno1	Pno1	0.0020006828645515993	0.015258286608440473
Med22	Med22	0.003403488048710849	0.0034049107170882453
Smc1a	Smc1a	0.0019967517621897984	0.002662042094706772
Caps2	Caps2	0.002004488414987507	0.0587305778395986
Cdk6	Cdk6	0.0020213992190878005	0.02119990919078606
Padi2	Padi2	0.0036213950563421683	0.02060810244163073
Sycp2	Sycp2	0.0020189003477208032	0.008805331239706305
Sfrp1	Sfrp1	0.0026568961704937794	0.004834720983575036
Amy1	Amy1	0.0020040040194206016	0.082527989019642
Foxp3	Foxp3	0.004015800106761262	0.0059596245548474485
Pdp1	Pdp1	0.0019995123041182342	0.00596143321010978
Cd180	Cd180	0.002000488215283266	0.0020291618861324376
Hps6	Hps6	0.009767053843737432	0.010597407499497972
Meis3	Meis3	0.0019997507725650647	0.00547793428741212
Nphp1	Nphp1	0.00200355921616435	0.0028953565569010743
Med28	Med28	0.007532395062645615	0.00873750450243835
Rab18	Rab18	0.0019969296763376987	0.002128728699437368
Kdm2a	Kdm2a	0.002002137336373674	0.004429976722705013
Pls1	Pls1	0.0020091666927399155	0.012999768752488467
Ell	Ell	0.001997307652529586	0.005888652312992126
Ehd3	Ehd3	0.011855141650237397	0.01872214960456623
Scml4	Scml4	0.0020032344908196423	0.013177828956834874
Bach2	Bach2	0.002009133980289538	0.012105323811390541
Morn2	Morn2	0.002794231848570404	0.013083108455302684
Kcnk1	Kcnk1	0.001998264059765571	0.0048119077435873165
Cenpn	Cenpn	0.002888620080488907	0.017945994700679722
Ddhd1	Ddhd1	0.002000101228137459	0.0022713049655082155
Gdf11	Gdf11	0.0020043524863686698	0.011684420562638085
Csde1	Csde1	0.001999084957056237	0.006151925819043717
Pgm5	Pgm5	0.0020173931785932905	0.005449780957474498
Crlf3	Crlf3	0.0020033564693957852	0.002427596083635321
Rarg	Rarg	0.0019986451094898237	0.0020784766399040795
Bbs5	Bbs5	0.0020033438958605423	0.002335352254922145
Sf3a2	Sf3a2	0.001996810087167014	0.0020262417399239505
Tipin	Tipin	0.0020089140612562675	0.0024936168459261106
Uba3	Uba3	0.002002205120821305	0.003577748768278628
Pelp1	Pelp1	0.0019977296391428877	0.003000117749496032
Trip4	Trip4	0.002000338981048693	0.005380571574631507
Nrep	Nrep	0.10516507915554509	0.09849243125475989
Gstm1	Gstm1	0.001999624126917961	0.004986410672555878
Ntrk1	Ntrk1	0.0020008361067288347	0.005982643496285842
Phf1	Phf1	0.001997233557223194	0.023753464548842754
Lrp4	Lrp4	0.001998040933612643	0.009387049024594469
Ccny	Ccny	0.0020030186070454136	0.010153560891303991
Aldoa	Aldoa	0.002000034922313294	0.0039035368305071643
Casq1	Casq1	0.002030819371608663	0.028389685788480005
Nlrc4	Nlrc4	0.0020400174536118667	0.014632457396277353
Usf2	Usf2	0.002002520444692451	0.0022763138935845448
Penk	Penk	0.026075285784688686	0.051599138323303845
Rab2a	Rab2a	0.0020005863610886867	0.007779163152972213
Hnf4g	Hnf4g	0.0020444810390729496	0.0032820711098536684
Prex1	Prex1	0.001997408712902696	0.028487377528222363
Amfr	Amfr	0.0019970549055369205	0.0020573404920387747
Hmox1	Hmox1	0.002003271556795466	0.01997466832672592
Elmo1	Elmo1	0.0019972242532373826	0.003567375300574064
Asb1	Asb1	0.001999969776038688	0.0023982091861322985
Slx4	Slx4	0.0020063796118932075	0.0031742795010654096
Diexf	Diexf	0.0019977445895655106	0.002687824872792612
Ift46	Ift46	0.002266798143954951	0.0022673937486365073
Apex1	Apex1	0.0019972464107646496	0.0036009662353762217
Pcnp	Pcnp	0.001998685777893643	0.005090698124310322
Cdk5	Cdk5	0.0020009766290845664	0.003547274453562822
Arf6	Arf6	0.001998201044532606	0.010298672625545327
Amz2	Amz2	0.0035765802787355787	0.004612055272612583
Cflar	Cflar	0.0023068213504928072	0.0023066239167526116
Stk38	Stk38	0.0019988093592968152	0.0023065273898336576
Cenpi	Cenpi	0.0020075211789417017	0.05494963101821926
Brsk1	Brsk1	0.002000098768845169	0.0033409389988168655
Efnb3	Efnb3	0.002003855800024215	0.044033326672218216
Cdip1	Cdip1	0.0020000216472662335	0.004662414542193258
Mark2	Mark2	0.0019971504132388737	0.014009834158119338
Dhx32	Dhx32	0.002003356743592278	0.005107275507988416
Tom1	Tom1	0.002000313098351522	0.0021000047105948602
Mgrn1	Mgrn1	0.003288994274587934	0.0050761078288595355
Wasf1	Wasf1	0.00199757834237621	0.007480305605534189
Gfi1	Gfi1	0.0020543935050931026	0.06010354940721318
Ogfr	Ogfr	0.003810007242757993	0.004664758248249542
Cpne6	Cpne6	0.0019965839437463217	0.00269595876589726
Arpc3	Arpc3	0.001999052516179694	0.015740671726089242
Strn	Strn	0.0020213344174278515	0.0020211207123065115
Pgam2	Pgam2	0.00200684486499201	0.004603701076494125
Cog1	Cog1	0.0019982603778224994	0.002007505868942728
Egln2	Egln2	0.0020021050261334896	0.0033257569919960014
Rbm12	Rbm12	0.002000652198895926	0.00824026896674129
Ank1	Ank1	0.0019990741024093037	0.002397282870703659
Phf10	Phf10	0.0020099868257829907	0.020542335178635147
Cep57	Cep57	0.001997327308571664	0.011191673651093739
Msh3	Msh3	0.002003657207569001	0.005509940778242827
Cebpb	Cebpb	0.035933415429928936	0.035933419254372705
Pak2	Pak2	0.001996867436679939	0.007399865708906036
Cox15	Cox15	0.002001311544482912	0.0022643583085244787
Zgpat	Zgpat	0.002006180803321819	0.00702266599797247
Irf3	Irf3	0.001999209309520569	0.004918391328247795
Rmi1	Rmi1	0.0019985804707159122	0.03078143334626359
Dmc1	Dmc1	0.002001520680228759	0.008009260409696862
Lcp2	Lcp2	0.0020036517360720253	0.0037120163473488817
Myo1b	Myo1b	0.003013366810852808	0.012149545375132338
Stam2	Stam2	0.0019988997039771523	0.009854176718944351
Irf5	Irf5	0.0019998950602176605	0.013692582000275618
Prlr	Prlr	0.011799231453285722	0.011811746377322305
Nol12	Nol12	0.0019993185149187707	0.003500137555595953
Pbx4	Pbx4	0.0020124503128978494	0.005822629989398358
Crls1	Crls1	0.0019969915786444015	0.0026779551820530945
Grem1	Grem1	0.0020192986482776938	0.20975855388884515
Tnni3	Tnni3	0.002033460928753286	0.07337430101674691
Mrs2	Mrs2	0.001996024821689436	0.002557626988406162
Pdcd6	Pdcd6	0.0020037063416168985	0.009379151320881513
Epc1	Epc1	0.0020042616620993534	0.015893828019304865
Fzd8	Fzd8	0.011096810366307303	0.04810172242988447
Telo2	Telo2	0.013991771758455578	0.04390083691355139
Fmnl3	Fmnl3	0.002004036569780163	0.019559184381665696
Cd8a	Cd8a	0.002021328103475538	0.05985965475322542
Aacs	Aacs	0.0019978548951057316	0.005432461413869138
Trps1	Trps1	0.002009987155353451	0.002301457253834228
Erbb4	Erbb4	0.0020216081869960296	0.08792537827163265
Kif3c	Kif3c	0.0019982695787188593	0.0025008750734338086
Stx6	Stx6	0.0020031527016160827	0.006933330897289144
Mlh1	Mlh1	0.0020038144011644203	0.017774461684369136
Aimp2	Aimp2	0.001997133419084321	0.010556648205538078
Wwox	Wwox	0.001997102927144744	0.009393182101272712
Mfap5	Mfap5	0.0020048295160247326	0.01648253314647367
Myh11	Myh11	0.1284606503855419	0.1287338154635484
Sept7	Sept7	0.001997609323979804	0.003850475011277875
Pomp	Pomp	0.0019978458322432746	0.0028597923706102724
Slirp	Slirp	0.0020086534423616425	0.006254283559659627
Luzp1	Luzp1	0.002001479005429591	0.010086598645817346
Csk	Csk	0.001998008311996306	0.003284129879798829
Ephb3	Ephb3	0.0020020127194067157	0.02225426531726502
Dnm1l	Dnm1l	0.0019961572630445125	0.0019966465488909313
Wac	Wac	0.002052330518372321	0.022915900978878533
Ascl3	Ascl3	0.002034047824991366	0.016400844559070083
Loxl3	Loxl3	0.0019978242942750714	0.002336350003609825
Abi2	Abi2	0.0020007401817953214	0.002017948031568862
Tab3	Tab3	0.0020020377611622473	0.01845667467482993
Amph	Amph	0.0023860708497534574	0.003006057677154403
Hif3a	Hif3a	0.5002503775717433	0.550151223044258
Sgta	Sgta	0.0020007084646438324	0.013641303264296994
Cdk9	Cdk9	0.0024342137361120443	0.00510156231675779
Rpgr	Rpgr	0.002009714134873386	0.01701306721100097
Ddx4	Ddx4	0.002019443889427271	0.003786559792543929
Invs	Invs	0.0037295697757153117	0.003923404021314088
Ppm1g	Ppm1g	0.0020002421911197053	0.0059819130789613715
Utp18	Utp18	0.002010444631545033	0.02521726176412793
Prpf3	Prpf3	0.0022322877131027053	0.0023331761101248872
Ttc17	Ttc17	0.002003871036903681	0.004033697567846193
Atf3	Atf3	0.0019997095922725644	0.009760864458310127
Nrm	Nrm	0.002015690513671361	0.009068182912232556
Med10	Med10	0.0020005702898070765	0.0022306136484583133
Il16	Il16	0.004752176230459091	0.004761460951731445
Ikzf2	Ikzf2	0.0020006366494741395	0.00802942194706626
Myof	Myof	0.0086750219461708	0.0864639711725268
Asb4	Asb4	0.0020469792955095352	0.08230126569225892
Mcm6	Mcm6	0.0030529889670216697	0.003063129191306836
Apoh	Apoh	0.0020186443352256537	0.002601049290296279
Hdac9	Hdac9	0.0020008839858277855	0.007091800546731722
Erp29	Erp29	0.001999403730352437	0.012677123280888814
Crem	Crem	0.00200307007104693	0.031054426347711023
Sbds	Sbds	0.001996291968444476	0.005012326215151609
Acap2	Acap2	0.005960103062700158	0.007806062879671387
Ldb3	Ldb3	0.006230143739068092	0.011941271426270992
Nin	Nin	0.0020007207772633376	0.022025403107222417
Lats2	Lats2	0.002001676359677167	0.007850123244004975
Soat1	Soat1	0.0019963786299557374	0.002922393159000184
Stx12	Stx12	0.001997977450941747	0.0027663911118269964
Fhl3	Fhl3	0.03245808649305341	0.03309938713173012
Aff2	Aff2	0.0020076778377886772	0.004492362495421439
Lmtk2	Lmtk2	0.0023917882972635143	0.0023926210792463358
Snn	Snn	0.0019995506420596963	0.009290482416211974
Pawr	Pawr	0.002006072780255848	0.002012543583380919
Myl3	Myl3	0.02611520814345052	0.02615070347873256
Blm	Blm	0.0020026086621473997	0.004868464644474588
Znrf3	Znrf3	0.002000249443275163	0.0021743861488437693
Parl	Parl	0.0019970274422341475	0.0029070944642007913
Six4	Six4	0.0019982774944116576	0.0021186884468708264
Oxr1	Oxr1	0.0037707205238786856	0.006534767808919452
Gga2	Gga2	0.0019966921370869976	0.00201785994668835
Gp1bb	Gp1bb	0.0019994997051000175	0.0024090864848775274
Plin3	Plin3	0.002005523513150299	0.0030747943143349713
Bad	Bad	0.0020019935619995494	0.0036539490295332726
Bola2	Bola2	0.002001401724187636	0.01304373482828646
Cabp1	Cabp1	0.0023528514284253425	0.003201671531564381
Tanc1	Tanc1	0.003726213551201544	0.004739476008659172
Brd8	Brd8	0.0019969883705243303	0.00588999414256129
Trpv4	Trpv4	0.0020043234544587355	0.0575949633570649
Setd7	Setd7	0.001998667589926649	0.024456208377032284
Hhatl	Hhatl	0.001998020264545862	0.00726075041315602
Dpys	Dpys	0.00739310223070366	0.01668662746058766
Abcb7	Abcb7	0.001999226323606275	0.0022005476482715013
Insr	Insr	0.0031885687602716726	0.0363590778182667
Helz2	Helz2	0.0020342708045884015	0.006512115592463398
Idh3a	Idh3a	0.0019983359136975993	0.0289521896302822
Taf1b	Taf1b	0.0020086574728119043	0.0020438162662857083
Ift22	Ift22	0.002001952290181362	0.024616757664377143
Ccnh	Ccnh	0.0019976967223658037	0.002045373822943392
Dvl3	Dvl3	0.002002270341595499	0.004482108012657317
Zzef1	Zzef1	0.00926796749120312	0.014353828463182386
Epn2	Epn2	0.0019998478562473824	0.003131577446474033
Ercc2	Ercc2	0.0019986535533290514	0.009719362552565603
Sumo1	Sumo1	0.002003516681925672	0.009760006810748317
