	25min	30min	35min	40min	45min	50min	55min	60min	65min	70min	75min	80min	85min	90min	95min	100min
YAL059C-A	5.07412907113287	5.09494866099813	5.16015956061718	5.19771556841704	5.0274457462506	5.05799774779106	4.97418093591902	4.96347863481682	4.84904086057522	4.88978992251224	4.86342551545614	4.88622809137998	4.82269740220833	4.76192492978936	4.9479322416982	4.6007133831857
YAL059W	6.06300563874452	6.11464450993638	6.22894538929214	6.14325489094057	6.07662068946648	6.11313154040271	6.09379103175205	6.04988201214133	5.98294186322414	5.95384622893319	5.89629538460511	5.86443640075851	5.84976616800494	5.75586318081937	5.89373548739356	5.68887868933427
YAL058W	5.91255068156965	5.98778527013252	5.89112353456958	5.77944088650189	5.7314563555619	5.59237552488204	5.49050955838794	5.58651709753541	5.55395460261625	5.65979800262453	5.50199989867646	5.63164567300176	5.60057414189538	5.60793761675295	5.64399758716795	5.4806067418951
YAL056C-A	3.64085285694526	3.77005535529278	3.66828706035835	3.74563530913897	3.57630057565925	3.41291076618408	3.35700719784961	3.47257497161969	3.44159825058011	3.75605063585116	3.27203719219414	3.39763820669949	3.64735218248722	3.3210001650434	3.68238283317391	3.47094228832831
YAL056W	5.87353756666389	5.7177557241928	5.73688895474716	5.68907663896997	5.78611547080526	5.9469283819871	5.91215678730014	5.84520592198221	5.90544842530728	5.87505762200069	5.84297657010115	5.90913623372074	5.83767042750356	5.69317017919312	5.80635205283104	5.74964069115505
YAL055W	2.65601367889959	2.90923218649974	2.99915958058878	2.71622202966403	3.13649674159452	3.00963853156304	2.84676798689833	3.30379479354503	3.29054312247285	3.53121532443994	3.65615264561075	3.57782497639482	3.45489463697027	3.29308777571851	3.17414215219294	3.30877862324512
YAL054C	4.48785826248408	4.46561128985441	4.25343796384025	4.42766300042511	4.07288476957371	4.02105403957985	4.20049583116881	4.11695542049528	4.11084056727217	4.13297089573308	4.09808089634419	4.15964859687868	4.42614469983839	4.76192492978936	4.71912819959013	4.49820017176083
YAL053W	8.24546055578702	8.42416305696126	8.3617926230422	8.3025729953611	8.18598250794826	7.96949613294312	7.80326405992786	7.67636369674961	7.60243840968651	7.50880921922718	7.6426547771607	7.76160175979816	7.85781082580688	7.89459813124919	7.97294846305502	7.89974083243709
YAL051W	5.24770479687842	5.18030925005076	5.06611682836845	5.03772729422894	5.07212152952357	5.13466323455476	5.12282836310764	5.18135038619019	5.34700999644436	5.30486010984857	5.36772672518003	5.29173547732833	5.22216422080388	5.34794544689958	5.33044212477522	5.32459004701299
YAL049C	6.84473985384228	6.60123429751574	6.279347987574	6.13855284293108	5.92925439757946	5.93319601875328	6.00381356998855	6.00791074397682	6.05502013121979	6.18605011299119	6.31469483779741	6.31689176604406	6.46836637493148	6.61728730470665	6.6107856546214	6.43288610402173
YAL048C	4.67374526582531	4.81280097518777	4.68400270187483	4.81714013212899	4.76557668726834	4.95000692568312	4.84194241417288	4.4759539718357	4.27074020220861	4.29984588362193	4.44243882500958	4.30053388078859	4.45414436096279	4.3926135295614	4.40982402440447	4.53750115612764
YAL047W-A	0.366096079789001	0.84664968123873	0.123109983821422	0.752071274478395	0.528558006403656	0.449436953011656	1.23030239305023	-0.107181349801097	0.500135877969963	0.494855052558782	-0.287383004296746	0.275274318180555	0.76268230509577	0.356958879326139	0.969631256379162	0.535367171777826
YAL047C	4.19563951673699	4.32702460553188	4.01799312806203	4.01042918137513	3.96119374151785	3.91946828389808	4.05224581002898	3.91492697065423	3.89870040094192	3.79849421833872	3.7220699337041	3.90827051541979	3.90089701527318	3.90422778541857	3.81039600944188	3.80024930063556
YAL046C	5.31680917780146	5.20845049707279	5.28432710481509	5.02249524326094	4.79252624993048	4.76256066498891	4.96038046766753	4.74351649187523	4.92152816001436	4.97860699564069	5.12537102060739	5.08953862864661	5.10594813313501	4.93897324131134	5.01679012737322	5.09213537745082
YAL045C	5.16740193062532	5.28091586435794	5.03936795942378	4.84049032882227	4.68796241512986	4.40837661077653	4.53811592579054	4.52669642111693	4.38701196544118	4.79514418368855	4.97577554535868	4.8569982009863	5.11349245003198	4.92084734527467	5.33044212477522	4.97614489240143
YAL044W-A	5.58176188315509	5.62510462249446	5.42873457592511	5.28540549770924	5.09395110726998	4.87856092897337	4.88348714816094	4.96913460122567	4.95331021951963	5.22152589546126	5.56022527990263	5.25757269037256	5.51771080385658	5.50827576374115	5.74144530602712	5.45118145807837
YAL044C	6.71303802794073	6.88530930453597	7.02066223084064	6.96597301496263	6.8997363703657	6.88801328744637	6.86981653522307	6.60738497091831	6.48935329689006	6.32682465611808	6.21901248783638	6.2106102419499	6.15650102416646	6.00847464011257	5.99241538914499	6.1469519363893
YAL043C	6.28022666733782	6.37680831909739	6.41385485329525	6.56377093437372	6.59752210962172	6.69717825678374	6.63198637912093	6.44640290140029	6.41483643916174	6.42265325193539	6.3411559944435	6.32467728087523	6.39597465190243	6.355764992685	6.40039035875225	6.36775011925885
YAL042C-A	6.28499177661771	6.26513324773019	6.17262104831992	6.23090467671476	6.06315819036679	6.06076583844975	6.12999444520438	6.18603224369713	5.95965836702219	6.28016162994265	5.86015634469898	6.02834846430731	6.28008403109194	5.73785743513715	5.69354406095696	5.80437077521758
YAL042W	8.47077275080719	8.53942462044792	8.52440449689426	8.43046007976184	8.38895442645006	8.34714245411545	8.40281556553131	8.42200724700842	8.44453185643237	8.52418202689534	8.51778729759951	8.43075886904865	8.56242112207061	8.30420141820749	8.30291118365999	8.34032441111354
YAL041W	6.18910860714392	6.20587731797492	6.245942662202	6.2408103732046	6.4539195223557	6.5318759919682	6.59047859454458	6.41876913078357	6.45201984521807	6.33525825202005	6.27132080726384	6.33338605623807	6.30335936229402	6.30425777217604	6.22309843577142	6.40127760536649
YAL040C	6.33754202286591	5.97282385024419	6.09248408019195	6.46863115070821	6.70544892888278	6.89275113016777	7.01907057447831	7.19622581508801	7.49370848525469	7.57032159725261	7.2847054400783	7.07326456858856	7.00100992102902	6.84702232077743	6.71479572610918	6.58964051658472
YAL039C	5.18790056358343	4.85198133730204	4.8539587652742	4.79937607689147	4.83347208294801	5.0267280988049	5.24169419741018	5.49930151190989	5.4306743773344	5.5687285283337	5.53293753341626	5.35392656709234	5.3447475986343	5.07632270085249	4.99898585549197	5.01069080494794
YAL038W	12.7424441763694	12.7701615787108	12.7602438879344	12.8316254656062	12.8577140481968	12.9374568260405	12.97212495421	12.8970286697626	12.8757869494353	12.8550369082114	12.7661187518652	12.8636499884612	12.8692769266027	12.6898752142658	12.7749220571629	12.8727727112245
YAL037C-B	12.2316286984388	12.2717038887987	12.2884988408208	12.2875463671069	12.3639729550641	12.4270812913378	12.4659710015991	12.43025985169	12.4278152659429	12.3798634493137	12.2709046427874	12.3736105078498	12.3717686154285	12.1185658337266	12.2405216881813	12.3873266789167
YAL037C-A	2.71370034796039	2.67385356393065	2.23669392827551	2.86026102146579	2.67815989483989	2.81038041496819	2.81030422727094	3.01756790333773	3.79025354960968	3.24442820314151	5.91285538588377	3.01048747489281	3.12739183594323	5.36815270710837	4.40442388824184	3.92404349451491
YAL037W	3.96567761569625	3.9194036695273	3.73648465100356	3.38181349813989	3.21827709153671	3.07779424144875	2.6267777083005	2.71502446050945	2.4853175797716	2.70460414072215	2.84886664912102	2.75792563248832	2.78088456695444	2.81259217820486	3.01316865434749	3.04352210025993
YAL036C	7.7134578730681	7.81528190663869	7.8029702806093	7.6619418611526	7.62013403758535	7.56933542467331	7.56917634066312	7.44328207307337	7.37552485117103	7.33948056871664	7.57588977205755	7.53372871778896	7.41431953502098	7.45642345548378	7.48809780798572	7.48468941580353
YAL035W	8.48430205936871	8.53665252235953	8.54409511376562	8.49050460256396	8.5061980859643	8.587463095387	8.49520407643355	8.49977707616795	8.52287342387512	8.39240947473502	8.49871632134276	8.57604073633566	8.53786673637422	8.48932276374845	8.49711273146187	8.49001369795779
YAL034C-B	2.89917075398027	3.07124335312044	3.01144552731824	2.79003839004567	2.59895254008547	2.90095905074625	2.68163868123726	2.72842622045995	2.50260548083723	2.74856532766115	3.14962571114698	3.17456136842736	2.92504650487533	2.75236770340377	3.04127600244868	3.19321755167431
YAL034W-A	4.48785826248408	4.72461502446632	4.50006324977254	4.0856409203315	3.96646266560311	3.79000885999364	3.61835265171403	3.50408463886352	3.07634209644389	2.84621385851283	3.43814040998872	3.47663347172807	3.60516294099572	3.74850531155023	3.8022062702645	3.80024930063556
YAL034C	4.33081763392596	4.35666594770472	4.35334352872608	4.38065171943768	4.48264579396403	4.5510725896927	4.30465713201225	4.33413377193135	4.41009911470072	4.21360136363565	4.1706982472913	3.81185644644408	3.93535937811665	3.92256236662393	3.95776997604987	4.00103959908881
YAL033W	4.83514671817415	5.1223244383073	5.12948810657665	5.10916342468463	5.0274457462506	5.16631241877342	5.10537725504621	5.11911810668966	5.03578073814347	4.87333790226171	4.94849758808	4.81891895028212	4.81654765934484	4.75170664326436	4.53371031036277	4.89777157351462
YAL032C	4.06875065602453	3.98594662642111	4.22734185939099	3.94191523822331	3.86290642685674	4.06088968086723	4.13811524445506	4.30312121126596	4.16069827897957	4.51450717102593	4.54919502432337	4.38859020372335	4.16083812983378	4.03637350124319	4.26240077366358	4.07413381319708
YAL031W-A	1.99592692993897	2.32549228996597	2.62037829135564	2.52770389913753	2.58531797504388	2.9258274125932	2.70830617708149	2.5284264367681	3.01742538160242	2.93766998566145	3.37123882548287	2.66285503288594	3.01372645860178	3.53869270795197	3.16139283218863	2.96881908594255
YAL031C	4.5124467605044	4.66154926157098	4.93035762667812	4.90559065388183	5.08671122005857	5.30309731998771	5.24397441099557	4.98597066268488	5.05641408846087	5.08245134457596	5.23855359088494	5.02649250087013	5.08051161589224	5.31362469639329	5.04829437970159	5.09798928715244
YAL030W	5.52044973220148	5.17556520825465	4.8809935836347	4.90559065388183	4.71951092757845	5.0267280988049	5.2575805243394	5.23397873259701	5.21164687919682	5.42034487056121	5.6104016406237	5.55097705666225	5.54027719022377	5.6359859624304	5.62322771437641	5.56755543765987
YAL029C	6.66905959317806	6.75939631012709	6.73695632769024	6.61629184612104	6.73121464097424	6.78644400142852	6.8301487543678	6.81399899130663	6.96749860462251	6.66079528547344	6.7202020662053	6.79156022315156	6.72875237054163	6.96891137282876	6.86977793487497	6.82313417696637
YAL028W	0.798123154568728	0.84664968123873	1.37485260004369	1.56030124758388	1.78116900582089	1.75635564162248	2.1114165505053	1.61972101832194	1.86471854518736	2.35245449178966	0.682777908219318	2.04335600348327	2.42440016161836	2.40654680893466	2.56782046150843	2.84896962254114
YAL027W	3.35390473266606	3.13127510196744	3.16231391458433	3.18608642283808	3.30401764436032	3.40408850311078	3.41482122241747	3.6164714455236	3.85898196982717	3.53958073548864	3.62202906150916	3.69658408752723	3.74124553835574	3.77901249133944	3.74353819043264	3.68051716816324
YAL026C-A	3.77561650088312	3.63142727371825	3.83654958400628	3.53278817704701	3.67615217802247	3.67002636305866	3.62536619058656	4.0912520369706	3.89870040094192	4.08233693183816	3.94086566221966	4.20253246590755	4.10642571697061	4.16514436465296	4.05057550300067	4.03194680046976
YAL026C	6.54543711440398	6.562693553181	6.5368837567833	6.4676942090837	6.48637617121913	6.4366747707926	6.49702281641565	6.65290102557258	6.66277257845119	6.58704493615033	6.48889791100881	6.62579379004903	6.60397965695422	6.58311806388464	6.55582644875731	6.54641126495103
HRA1	2.75550034315541	2.73961293325137	2.46824534075586	2.8716395315697	2.58531797504388	2.6554503046691	2.7728949046449	2.85601168264035	2.3581289902956	2.59649814366708	2.88768162838178	2.57419692587399	2.37503837966525	2.83212099437857	2.67933933067787	2.27714057729978
YAL025C	6.63866752258959	6.69869218651112	6.71270763955548	6.50926554152208	6.54742086947114	6.67167588127205	6.57788014414025	6.62808977000886	6.66373344497352	6.61006513036839	6.69032426794779	6.77033795103768	6.63750780813453	6.50161969947275	6.50374954815609	6.43866428643413
YAL024C	5.2671010407601	5.49596524501441	5.54950013090238	5.54549750353017	5.48207130408172	5.53695879276201	5.23712292988109	5.01086200054992	4.91831110401962	4.68633585792069	4.5552354197077	4.63390938532415	4.3515465273177	4.78214691123789	4.6749596233231	4.83606463821761
YAL023C	9.6203617369004	9.85526364617905	9.81103361900876	9.74569449068446	9.61794500983909	9.39397973431446	9.31088916392234	9.19585632521058	9.13017143145928	9.07430533590846	8.89855679490164	9.10209889141634	9.20713419565378	9.24433639841437	9.38990586542873	9.37405057931368
YAL022C	6.86874465164487	6.62926204196647	6.32189637111328	6.2408103732046	6.35494057744602	6.47509116148916	6.85572109745495	7.16699519738356	7.20845257366122	7.368531567982	6.96444451006419	7.05524477000555	6.96532143070433	6.70992385458307	6.67049224972143	6.5237574509651
YAL021C	6.61142034676268	6.63099582765309	6.62447613587798	6.71986388726127	6.72501053340767	6.75989367344909	6.66469411052002	6.66688962981103	6.61090852005098	6.62782815956876	6.60845459357374	6.60676314854648	6.76592917793036	6.59602655147454	6.66711399143605	6.84156973859802
YAL020C	4.93553770267369	4.94132942674343	4.97495495043911	4.55662930021244	4.66221727151648	4.62126601802462	4.72927283848414	4.7825853875487	4.67317006020749	4.93804939222197	4.57914722955491	4.47157969831081	4.59733047014154	4.15742429351356	4.08473839074821	4.46687494962094
YAL019W-A	3.59554072106081	3.57490305817391	3.77302400564572	3.37383361078474	3.39279590993893	3.09981560253683	3.48590360257574	3.5118556869383	3.07634209644389	3.58069530270355	3.41175088454346	3.14847902898809	3.26019994028869	2.96188666707737	2.74916698508782	3.04352210025993
YAL019W	6.76085550438396	6.68873802958892	6.62946668996923	6.31873830437243	6.3877121755896	6.4991100147736	6.37749327929133	6.35755504412176	6.28722378782252	6.32803247813201	6.25099669830641	6.38735340416305	6.30884619716432	6.26528166177572	6.29489959239608	6.09959447120378
YAL018C	-2.92383468413201	-1.68810286295398	-0.177973819967547	-0.756924320032488	-0.914063310207184	-0.134516844767961	-2.38364401543854	-1.40777889059552	-2.92383468413201	-1.58436384489361	-1.22949482750848	-1.31692902356653	-2.38109482277053	-0.958031496178123	-2.24337065509486	-1.28929049321946
YAL017W	4.57214477641577	4.63068565762121	5.16566680253633	5.39394662088642	5.78760460863894	5.6419949811658	5.60314725661566	5.5920260238169	5.62474345318959	5.51671214483395	5.45431277558702	5.56911519781693	5.54027719022377	5.64980826114208	5.45842464931857	5.5355606093081
YAL016C-B	0.997088093678699	0.893625720241315	0.984045873841376	0.701958505291448	1.49066472401912	1.14381053425907	1.30208978102211	1.73043171080771	1.78218109804278	1.49622980442001	1.19713453099498	1.49972889376315	1.65128525335189	1.44196512644748	1.65515809802035	1.63856739210388
YAL016C-A	4.20069186031953	4.1351213181434	3.90400048026998	4.29450533490753	4.29854498954406	4.12134754496035	4.28707389262928	3.93240377373542	3.67298735258734	3.91881073914802	3.21212937651247	4.08826733011405	4.00190861913897	3.55053014394135	3.70012191119282	3.7858150367731
YAL016W	7.49848798116883	7.46536930756253	7.4453678115004	7.60641128029648	7.65970405058303	7.67945199438643	7.61217550156487	7.56078384799922	7.56538500576851	7.4677557327246	7.54359222051367	7.53875780727694	7.55901534315131	7.45011787855126	7.48362365621717	7.57139964175946
YAL015C	5.00937917710546	4.94132942674343	5.14071695340806	4.94651767699432	4.98653814254329	4.94088610117027	5.01480751884881	4.98038044432339	5.02983088465129	4.7489978644118	4.69856778071468	4.71612019725878	4.75998748147957	4.68882875725003	4.66144098909811	4.65334272625754
YAL014C	5.44155457881884	5.31150971299093	5.31686518078757	5.52222171339867	5.5003494202616	5.50224403288455	5.58886659808311	5.41271186572661	5.52675098659006	5.67126379605056	5.69216396951869	5.86843668970224	5.87365759868113	5.71962412321006	5.71551470648044	5.71387268760479
YAL013W	4.19563951673699	4.34403701325525	4.52598627830323	4.33205679209163	4.55438071134119	4.61745470028997	4.62815564721382	4.76643506099	4.86249416100435	5.16316936865825	4.73094783889089	5.06418482945769	4.87097382219589	4.4379287769224	4.53371031036277	4.63332723168252
YAL012W	10.0002128090212	10.0758509787773	10.1775779153077	10.4224508205005	10.4856489550156	10.4342095633736	10.2745311722899	10.0954214967377	9.9236839654348	9.87387957557663	9.52138987820362	9.65319073311757	9.69286784779363	9.61787913265347	9.77336192851484	9.8708948576768
YAL011W	4.55251863791452	4.30980918947824	4.45579543672908	4.23407705197364	4.60930630909577	4.66991811069235	4.56389863324865	4.83618226858675	4.84226687090392	4.74176557077197	4.86342551545614	4.88885622087288	4.53502342097656	4.57753020129543	4.3151540143702	4.46234387324386
YAL010C	4.10692663799967	4.16414900294181	4.41012619007545	4.60173976326408	4.58895347147943	4.72762936319229	4.85989398783677	4.66205384584561	4.53717433340766	4.57272849229318	4.57320632972427	4.47157969831081	4.49322411443912	4.51244665084898	4.30938690187381	4.49376656788733
YAL009W	4.96849448148459	4.91879627704342	4.90094234250643	4.99934131598108	4.98134216041858	4.93170724706993	4.98785064211348	5.07258806806677	5.08538762668077	5.0270078761728	5.18502105477287	5.04074277448824	5.00680671863614	5.14819758662665	5.13562292483953	5.00447094618411
YAL008W	4.92030479631236	4.33980268171453	4.24825636940689	4.29027197072445	4.19461949971792	4.12134754496035	4.32633904059188	4.38579472194686	4.32033038898365	4.4225176837314	4.68761089069735	4.70423249245635	4.88279466856769	4.93446307245434	4.91792653103845	4.85692825393182
YAL007C	8.18810735171833	8.34635793341325	8.3293433868981	8.16223693986792	7.90923696136363	7.67074316743592	7.47282624981036	7.42281906223356	7.36019540381638	7.30615993630011	7.44862529243952	7.51853540052603	7.69387135342026	7.78425747824668	7.92283791629455	7.89554560745862
YAL005C	9.50983511210692	9.2375889434542	9.0157570855281	8.93073169242131	8.70919844897517	8.63607206871777	8.58022694194558	8.5227942015756	8.59441021632735	8.60262874634674	8.65945556876864	8.60209984923305	8.87230078651092	8.90547678692894	8.98754472488828	9.18056310921523
YAL004W	7.59470164332149	7.26445539681778	7.01762005692825	7.12774375875209	6.74966847277805	6.70348403003822	6.66639519958882	6.40631548012876	6.42733769405292	6.60708324553601	6.91009891863273	6.67077396608173	6.96532143070433	7.2423145456709	7.27753312458823	7.10403699044287
YAL003W	10.6305736246095	10.7268216728183	10.9181531231	10.9325206905433	10.9262711540961	10.9940376797789	11.0460262991751	10.9185349354247	10.8202454181265	10.8145829251013	10.702186204341	10.8027673256874	10.8258134142383	10.6384433953472	10.7916619484542	10.8792630681729
snR18	1.04281923793168	1.02601921611563	1.29669613789574	1.34861296521864	0.788621972734542	1.44842754431212	1.43576250084824	1.3343665446474	1.3947409298895	1.62759381945179	2.44259868174234	1.49972889376315	0.998251723296525	1.80027722393533	2.16981140313444	1.87511805194669
YAL002W	5.25743551505692	5.36249258989839	5.51324034064255	5.67453308651166	5.81414954855998	5.79998330626393	5.82954296028351	5.83129883717402	5.85586367744684	5.78996438615779	5.49886933083725	5.61110185413072	5.69578588432573	5.40121495442458	5.44533673741156	5.5926500435982
YAL001C	4.87044966263172	5.12724651938027	5.41261303600056	5.44244240826669	5.69383147493526	5.5470120452468	5.29764548234222	5.31837753410081	5.34700999644436	5.18466402947211	5.2534907166674	5.34054949532839	5.28141243321091	5.06811099815982	5.07573204137398	5.23179687943087
YAR002W	5.96990085458318	6.03830803681526	6.28568434978579	6.35059869977912	6.5082175084448	6.54397388578765	6.49988776727336	6.55098822664203	6.49907607477388	6.41244112632826	6.25842045328475	6.30513414507912	6.26322584790033	6.22522325865118	6.22463132732359	6.35191491278024
YAR002C-A	9.05302719601086	9.18795426256847	9.2011435373172	9.13486232181166	9.108816408468	8.90470633077188	8.72151537449955	8.6979935187752	8.49857629891648	8.25914182747059	8.12770842924455	8.30234446334038	8.36902738675239	8.26342678396641	8.41188092822571	8.7511965426706
YAR003W	6.51533911908987	6.30477584731563	6.26530924954678	6.08701363084224	5.95201005025414	5.77453916980992	5.712572204708	5.55113006552234	5.55602609498473	5.61695949393393	5.87472077210394	6.09245580261234	6.17584704387569	6.20476908203689	6.21386672489019	6.19690115534368
YAR007C	8.06191289223585	7.89644697002815	7.41909397142801	6.89037531566567	6.37092282411298	5.76767758931671	5.3387629045173	4.98038044432339	5.16626295621736	5.7217612180375	6.39435105278317	6.8997567403359	7.14108780873642	7.17604187019625	7.09766562128634	7.13283568712239
YAR008W	6.39817546245074	6.17412228913783	6.02894025594044	5.26828873224094	4.88167864897872	4.30316711706737	3.95538493740294	3.90905400333147	3.987333405777	4.43602363223636	4.98922352003082	5.41719290668806	5.59159866199902	5.55015001769891	5.42147506529104	5.42114349674362
YAR014C	6.28141942098093	6.50145942952	6.57048694186401	6.42681901534075	6.52706114153895	6.46981633291816	6.35446329640779	6.25363478638949	6.25443248068144	6.3696815484654	6.39097767341818	6.63834283664701	6.52885998145106	6.47546861034334	6.46017032301255	6.44786151039927
YAR015W	8.11338778640443	8.51357716641585	8.5340172886538	8.15614323326818	7.6272207739689	7.16364368361822	6.76495572282002	6.46953236599766	6.47628681823182	6.35197896800018	6.64005794742791	6.51447532347982	6.54754570957954	6.52430699249626	6.5691605949545	6.4165829802157
YAR018C	3.64826842365293	3.78881514416625	3.2684991929687	3.01193066417422	3.35311802948062	4.29364526739084	5.1882292629038	6.06580668600514	6.44979338131559	6.3696815484654	6.06877155936054	5.69458547519361	5.2791780845827	4.73624221752722	4.64779448064213	4.30928164582474
YAR019C	4.65546222831575	4.77252678734222	4.86076511255758	4.71976598487091	4.72573867949311	4.73468361335354	4.9295465981288	4.94637646350206	5.13888403058671	4.893057932169	4.76782835157971	4.80785196999569	4.80105762718988	4.94795149893615	4.74499451052368	4.81489486928189
YAR019W-A	-0.368474850948024	-0.583265773675201	0.769339659852888	0.358088547403592	0.470405972584939	-0.770267159487464	-0.0444610801171779	0.153463408877132	-1.31548171953523	0.189353075408229	-0.471614768993744	-0.0883279447295479	-0.0374191798010599	0.24486001609673	0.782486219722094	-0.868173400554158
YAR020C	0.292284695301435	0.747843736064898	0.584340056574042	0.752071274478395	0.409811142710938	0.757171097834372	0.854017516930387	0.624042427504085	0.500135877969963	1.05762102678667	0.682777908219318	0.666920947394992	0.998251723296525	0.891572214532401	0.847602825777383	1.09946363130305
YAR023C	2.74170114113246	2.8269139158824	2.60424549490119	2.8019821023005	2.80121336785545	2.81038041496819	2.97309695475677	2.63188928537715	2.7103111275619	2.54756644233663	2.98038225818088	2.81431283067397	2.95894346616223	2.45773306517331	2.60595929193514	2.90346866177302
YAR027W	6.02648153973275	5.88401145905993	5.73873755167349	5.7349661508636	5.55032948018876	5.54901431640811	5.51903345181007	5.69630082150509	5.73307450990145	5.90450273419319	6.23226844227982	6.05550434917082	6.14427668444954	6.26886877827465	6.19678695138151	6.10250930107851
YAR028W	4.48785826248408	4.84900495220795	5.17388844688429	5.30021786863244	5.24033138371577	5.20745943294111	5.1473979369834	5.10120098236879	4.91185539064116	4.80211441136698	4.83887605922627	4.68015912311832	4.54621614130958	4.66724536572534	4.85597539742431	4.74573131613099
YAR029W	2.45080719772042	2.86276980307948	2.84293765471799	2.86026102146579	3.01970410208284	2.9258274125932	2.66811777531366	2.46579313578428	2.68023889971547	2.51399828182211	2.65998647117114	1.79699813977502	2.23450104618753	2.40654680893466	2.33786985181215	2.60770988013945
YAR030C	2.89917075398027	3.11154077498352	2.93610965738916	3.08217706101064	3.25318713117563	2.98618516814624	2.89399555144185	2.7936288777614	2.87866101655345	2.71940721048159	2.33436239856633	2.37864493020833	2.64866439783896	2.50716530710593	2.60595929193514	2.67191133847988
YAR031W	3.34480539381988	3.5009836376931	3.76578979488656	3.70168403033067	3.76953796338384	3.70636282462451	3.55364755717074	3.55762293958567	3.37744841249315	3.58069530270355	3.06748431975738	3.44840584274465	3.45489463697027	3.17570254492599	3.53202416773397	3.79305022060532
YAR033W	3.26986765876335	3.46255335876829	3.35781127452225	3.48913116281313	3.49841767503832	3.34999104624543	3.27017720417768	3.30379479354503	3.00534771190474	3.13826862812764	3.70043042924577	3.02966694403042	2.72944130044309	3.3210001650434	3.28408301760975	3.12605144366076
YAR035W	4.95061144921672	5.28312278558249	5.22753367579452	4.95188793029665	4.58210488208024	4.22015479871935	3.90440137796634	3.77340330617483	3.57014955414344	3.50582405404396	1.42532956730207	2.02435885649285	3.03507015651467	1.7186927349927	1.72613744083908	3.0313371377527
YAR035C-A	0.743777854139019	0.893625720241315	0.769339659852888	0.979437590005583	1.04917633181054	0.145057143074653	0.0419441228772094	-0.0149675993104932	0.0133901986674259	-0.0914835112816507	-1.22949482750848	-0.0883279447295479	-0.0374191798010599	0.356958879326139	-0.240386067124752	-0.403786554852222
YAR042W	5.93697655638023	6.32097740909508	6.59416475534644	6.65384694116863	6.71173754695488	6.65689810421376	6.54219300660392	6.34238176537242	6.33384743945104	6.30490914054614	6.21329386545871	6.34204257667709	6.22542950094311	6.28490133618004	6.28317815378539	6.23591709443886
YAR050W	3.23088668784879	3.32365799493174	3.09463666788672	3.11126623028299	3.04980055191866	3.21526809349287	2.98405125823062	3.31271960440147	2.95599980849113	3.04733149650282	3.45115633551985	3.4268666605765	3.5690375861804	3.77901249133944	3.39715219208564	3.48887529804822
YAR066W	0.0450664495479232	-0.346499682593549	-0.883503595663735	-0.387885219583547	-0.766907815501828	-1.13149496063953	-1.02659885390217	-1.19043664090136	-0.573883198340764	-0.578563348581472	-0.930444033529235	-0.57561456526157	-0.570334164837533	-1.25493228281889	-1.78285301721439	-0.277156818702981
YAR068W	0.366096079789001	0.747843736064898	0.293767959445123	0.291873550548886	0.211074134672723	0.64182974498255	0.200625755113993	-0.3114299067707	0.355399019157621	0.189353075408229	-0.682865220753955	1.05170780334855	0.861571460311299	-0.711926466224798	0.909906858103283	1.09946363130305
YAR071W	3.41604209836169	3.63833959265958	3.80160346493527	3.7822706600259	3.95590550402804	3.96216742296079	3.9774785522346	4.42336154481293	4.45074718920783	4.58894053949258	4.39607606136144	4.50622457249589	4.430178075702	4.58905447574043	4.43652560559906	4.29915388675165
YAR073W	1.32781774033897	1.22280119475709	1.48467982976207	1.56030124758388	1.00888890083196	0.70065278605751	1.74999833624563	1.18683800258774	1.27911598010217	0.803506253678916	1.75419013306445	1.57998278115618	1.1230961956965	1.44196512644748	1.0821382051442	1.43162375210298
YAR075W	0.743777854139019	0.46642775818082	0.123109983821422	0.421397387282655	-0.398516630130058	0.0577500522147274	-0.234540831398973	0.624042427504085	0.0133901986674259	0.62633876723943	0.390158550203701	0.565437395147083	0.710573936903936	0.81512550218486	0.847602825777383	0.788006280498867
YBL113C	4.5002048949589	4.08540497906437	4.12363462670054	3.07234885548792	3.23583770203031	2.87565449222937	2.91704194866938	3.2017953715541	3.41445397482631	3.4624862184603	3.57523795231085	4.08826733011405	3.88922416328726	3.82846658742734	3.91283641245851	4.00103959908881
YBL113W-A	3.47561333056499	3.17946127914724	3.25822553082047	2.32741842658901	2.2644593228811	2.16423939996869	2.13126085842241	2.24113299948112	2.39562700655023	2.35245449178966	1.87501692814286	3.25824656808017	2.86671931585566	2.27002336184658	2.46781448782019	2.80670028017296
YBL109W	-0.253457837137929	0.193590638447644	0.0295606161053054	0.14956384755933	-0.19658661448678	-0.481615370036367	-0.339879637032237	-0.205694099296358	0.0133901986674259	-0.440533661591941	-0.682865220753955	-0.464100853965228	-0.446840221868848	0.123311561712313	-0.540175713592331	-0.16075045496417
YBL107C	4.94760927321595	4.66154926157098	4.60107252710548	4.44680773715	4.37977357721727	4.38614867850585	4.42208171915195	4.66902086888705	4.88573972222687	4.96624873151298	4.98922352003082	5.11893884233782	5.01219806829379	4.83633876732735	4.71912819959013	4.89104414737621
YBL106C	4.89247356898455	4.87849603892944	4.76242383510588	5.01481848238164	4.95507778083584	4.87217772761393	4.91816885939095	4.84543725811293	4.87250244192234	4.65202611285902	4.54919502432337	4.70423249245635	4.73411983799429	4.60617009925389	4.79537609099244	4.98564883972483
